invoice_customer_payment_id,invoice_id,customer_payment_id,status,paid_amount
2598,3717,6893,1,250.0
2599,3718,6894,1,2138.5
2600,3720,6895,1,1500.0
2601,3721,6896,1,580.0
2602,3722,6897,1,5200.0
2603,3724,6898,1,300.0
2604,3725,6899,1,1380.0
2605,3727,6900,1,100.0
2606,3729,6901,1,640.0
2607,3730,6902,1,600.0
2608,3731,6903,1,248.0
2609,3732,6904,1,2160.0
2610,3733,6905,1,8500.0
2611,3734,6906,1,3490.0
2612,3735,6907,1,240.0
2613,3736,6908,1,110.0
2614,3737,6909,1,1790.0
2615,3739,6910,1,25500.0
2616,3740,6911,1,875.0
2617,3741,6912,1,750.0
2618,3742,6913,1,930.0
2619,3744,6914,1,400.0
2620,3745,6915,1,700.0
2621,3746,6916,1,880.0
2622,3747,6917,1,9200.0
2623,3748,6918,1,2800.0
2624,3749,6919,1,500.0
2625,3752,6920,1,170.0
2626,3753,6921,1,900.0
2627,3754,6922,1,8000.0
2628,3755,6923,1,525.0
2629,3757,6924,1,1850.0
2630,3758,6925,1,313.0
2631,3759,6926,1,3200.0
2632,3760,6927,1,1265.0
2633,3761,6928,1,45.0
2634,3762,6929,1,87.5
2635,3763,6930,1,100.0
2636,3764,6931,1,650.0
2637,3765,6932,1,2000.0
2638,3766,6933,1,3700.0
2639,3767,6934,1,380.0
2640,3768,6935,1,1600.0
2641,3770,6936,1,25500.0
2642,3771,6937,1,1507.0
2643,3772,6938,1,1200.0
2644,3774,6939,1,4380.0
2645,3775,6940,1,24300.0
2646,3776,6941,1,1500.0
2647,3777,6942,1,2920.0
2648,3778,6943,1,1650.0
2649,3779,6944,1,200.0
2650,3780,6945,1,3825.0
2651,3781,6946,1,1140.0
2652,3785,6947,1,1140.0
2653,3786,6948,1,180.0
2654,3787,6949,1,3900.0
2655,3788,6950,1,6325.0
2656,3789,6951,1,1265.0
2657,3791,6952,1,350.0
2658,3792,6953,1,220.0
2659,3793,6954,1,2300.0
2660,3794,6955,1,580.0
2661,3795,6956,1,2550.0
2662,3796,6957,1,1491.5
2663,3799,6958,1,450.0
2664,3801,6959,1,167.5
2665,3802,6960,1,3552.0
2666,3803,6961,1,4302.5
2667,3804,6962,1,320.0
2668,3805,6963,1,160.0
2669,3809,6964,1,445.0
2670,3811,6965,1,18000.0
2671,3812,6966,1,1755.0
2672,3813,6967,1,18250.0
2673,3815,6968,1,1200.0
2674,3816,6969,1,190.0
2675,3818,6970,1,3000.0
2676,3819,6971,1,1350.0
2677,3820,6972,1,850.0
2678,3821,6973,1,7500.0
2679,3822,6974,1,480.0
2680,3823,6975,1,1300.0
2681,3824,6976,1,240.0
2682,3825,6977,1,60.0
2683,3826,6978,1,24260.0
2684,3827,6979,1,1275.0
2685,3828,6980,1,4150.0
2686,3829,6981,1,670.0
2687,3831,6982,1,1000.0
2688,3832,6983,1,380.0
2689,3833,6984,1,5095.0
2690,3837,6985,1,760.0
2691,3838,6986,1,2500.0
2692,3839,6987,1,101.5
2693,3840,6988,1,1823.5
2694,3841,6989,1,400.0
2695,3842,6990,1,600.0
2696,3843,6991,1,75.0
2697,3844,6992,1,13390.0
2698,3847,6993,1,160.0
2699,3848,6994,1,634.0
2700,3849,6995,1,28490.0
2701,3850,6996,1,1100.0
2702,3851,6997,1,300.0
2703,3852,6998,1,160.0
2704,3853,6999,1,840.0
2705,3854,7000,1,6375.0
2706,3855,7001,1,120.0
2707,3856,7002,1,622.0
2708,3858,7003,1,220.0
2709,3859,7004,1,280.0
2710,3860,7005,1,1400.0
2711,3861,7006,1,1050.0
2712,3863,7007,1,5100.0
2713,3864,7008,1,1105.0
2714,3865,7009,1,265.0
2715,3866,7010,1,7900.0
2716,3867,7011,1,980.0
2717,3868,7012,1,850.0
2718,3870,7013,1,960.0
2719,3871,7014,1,756.45
2720,3872,7015,1,580.0
2721,3874,7016,1,95.0
2722,3875,7017,1,11300.0
2723,3876,7018,1,16251.0
2724,3877,7019,1,2295.0
2725,3878,7020,1,1130.0
2726,3879,7021,1,2530.0
2727,3881,7022,1,4114.5
2728,3883,7023,1,850.0
2729,3885,7024,1,274.5
2730,3886,7025,1,350.0
2731,3887,7026,1,200.0
2732,3888,7027,1,6800.0
2733,3889,7028,1,11570.0
2734,3891,7029,1,550.0
2735,3892,7030,1,400.0
2736,3895,7031,1,1750.0
2737,3896,7032,1,2540.0
2738,3897,7033,1,655.0
2739,3898,7034,1,1375.0
2740,3899,7035,1,1250.0
2741,3900,7036,1,500.0
2742,3901,7037,1,1100.0
2743,3902,7038,1,740.0
2744,3903,7039,1,9220.0
2745,3906,7040,1,580.0
2746,3907,7041,1,2450.0
2747,3908,7042,1,2030.0
2748,3909,7043,1,240.0
2749,3910,7044,1,17000.0
2750,3911,7045,1,1800.0
2751,3912,7046,1,1330.0
2752,3914,7047,1,720.0
2753,3915,7048,1,320.0
2754,3917,7049,1,4575.0
2755,3918,7050,1,21622.0
2756,3919,7051,1,3850.0
2757,3920,7052,1,1100.0
2758,3921,7053,1,7650.0
2759,3923,7054,1,5160.0
2760,3924,7055,1,500.0
2761,3925,7056,1,332.0
2762,3926,7057,1,480.0
2763,3927,7058,1,1800.0
2764,3928,7059,1,210.0
2765,3929,7060,1,220.0
2766,3930,7061,1,1130.0
2767,3931,7062,1,680.0
2768,3932,7063,1,1275.0
2769,3933,7064,1,653.5
2770,3934,7065,1,1260.0
2771,3935,7066,1,70.0
2772,3936,7067,1,1275.0
2773,3937,7068,1,1600.0
2774,3938,7069,1,240.0
2775,3939,7070,1,7200.0
2776,3940,7071,1,370.0
2777,3941,7072,1,1600.0
2778,3942,7073,1,3700.0
2779,3943,7074,1,2377.5
2780,3945,7075,1,209.0
2781,3946,7076,1,10000.0
2782,3947,7077,1,1275.0
2783,3948,7078,1,140.0
2784,3949,7079,1,1170.0
2785,3950,7080,1,3700.0
2786,3951,7081,1,46365.0
2787,3954,7082,1,1050.0
2788,3955,7083,1,4338.5
2789,3956,7084,1,57150.0
2790,3957,7085,1,1510.0
2791,3959,7086,1,1575.0
2792,3960,7087,1,19125.0
2793,3961,7088,1,526.0
2794,3962,7089,1,720.0
2795,3963,7090,1,670.0
2796,3964,7091,1,150.0
2797,3965,7092,1,1260.0
2798,3966,7093,1,150.0
2799,3967,7094,1,8880.0
2800,3968,7095,1,2910.0
2801,3970,7096,1,25500.0
2802,3973,7097,1,130.0
2803,3974,7098,1,3645.0
2804,3975,7099,1,200.0
2805,3976,7100,1,2250.0
2806,3978,7101,1,6375.0
2807,3979,7102,1,5275.0
2808,3980,7103,1,240.0
2809,3981,7104,1,15600.0
2810,3982,7105,1,620.0
2811,3983,7106,1,42050.0
2812,3984,7107,1,15600.0
2813,3985,7108,1,534.0
2814,3986,7109,1,12750.0
2815,3989,7110,1,300.0
2816,3810,7111,1,2960.0
2817,3991,7113,1,5750.0
2818,3992,7114,1,525.0
2819,3994,7115,1,720.0
2820,3995,7116,1,7900.0
2821,3996,7117,1,4070.0
2822,3999,7118,1,2025.0
2823,4000,7119,1,120.0
2824,4002,7120,1,140.0
2825,4003,7121,1,180.0
2826,4004,7122,1,900.0
2827,4005,7123,1,1275.0
2828,4007,7124,1,220.0
2829,4009,7125,1,375.0
2830,4010,7126,1,2810.0
2831,4011,7127,1,31875.0
2832,4012,7128,1,4425.0
2833,4014,7129,1,250.0
2834,4015,7130,1,1000.0
2835,4016,7131,1,900.0
2836,4017,7132,1,840.0
2837,4019,7133,1,365.0
2838,4021,7134,1,1060.0
2839,4022,7135,1,1500.0
2840,4023,7136,1,10200.0
2841,4024,7137,1,3160.0
2842,4025,7138,1,150.0
2843,4027,7139,1,565.0
2844,4028,7140,1,24000.0
2845,4031,7141,1,160.0
2846,4032,7142,1,680.0
2847,4033,7143,1,880.0
2848,4034,7144,1,11415.0
2849,4035,7145,1,4000.0
2850,4037,7146,1,3190.0
2851,4038,7147,1,14250.0
2852,4039,7148,1,216.0
2853,4040,7149,1,160.0
2854,4042,7150,1,1275.0
2855,4043,7151,1,340.0
2856,4044,7152,1,180.0
2857,4045,7153,1,5353.0
2858,4046,7154,1,19200.0
2859,4047,7155,1,480.0
2860,4048,7156,1,520.0
2861,4049,7157,1,450.0
2862,4050,7158,1,188.0
2863,4052,7159,1,210.0
2864,4053,7160,1,6375.0
2865,4054,7161,1,1200.0
2866,4055,7162,1,200.0
2867,4056,7163,1,500.0
2868,4057,7164,1,380.0
2869,4058,7165,1,16700.0
2870,4059,7166,1,1650.0
2871,4060,7167,1,19125.0
2872,4061,7168,1,3700.0
2873,4062,7169,1,1000.0
2874,4063,7170,1,1200.0
2875,4064,7171,1,3600.0
2876,4065,7172,1,1500.0
2877,4067,7173,1,360.0
2878,4068,7174,1,180.0
2879,4069,7175,1,2420.0
2880,4070,7176,1,4114.0
2881,4071,7177,1,450.0
2882,4072,7178,1,500.0
2883,4073,7179,1,90.0
2884,4074,7180,1,330.0
2885,4076,7181,1,320.0
2886,3987,7183,1,8880.0
2887,3988,7183,1,15600.0
2888,4041,7183,1,15520.0
2889,4077,7184,1,280.0
2890,4078,7185,1,1275.0
2891,4079,7186,1,3320.0
2892,4080,7187,1,1314.0
2893,4081,7188,1,2340.0
2894,4082,7189,1,380.0
2895,4084,7190,1,520.0
2896,4086,7191,1,1890.0
2897,4087,7192,1,400.0
2898,4088,7193,1,35070.0
2899,4089,7194,1,460.0
2900,4090,7195,1,80.0
2901,4091,7196,1,1220.0
2902,4092,7197,1,3951.5
2903,4095,7198,1,12480.0
2904,4096,7199,1,920.0
2905,4098,7200,1,520.0
2906,4099,7201,1,536.0
2907,4101,7202,1,4500.0
2908,4102,7203,1,300.0
2909,4103,7204,1,1300.0
2910,4104,7205,1,390.0
2911,4106,7206,1,440.0
2912,4107,7207,1,5500.0
2913,4108,7208,1,1880.0
2914,4111,7209,1,500.0
2915,4112,7210,1,500.0
2916,4113,7211,1,156.0
2917,4030,7212,1,28280.0
2918,4094,7212,1,2647.5
2919,4116,7213,1,1080.0
2920,4118,7214,1,1550.0
2921,4120,7215,1,230.0
2922,4121,7216,1,600.0
2923,4123,7217,1,3700.0
2924,4125,7218,1,440.0
2925,4126,7219,1,5100.0
2926,4127,7220,1,180.0
2927,4129,7221,1,1890.0
2928,4130,7222,1,250.0
2929,4131,7223,1,302.5
2930,4132,7224,1,760.0
2931,4133,7225,1,380.0
2932,4135,7226,1,6375.0
2933,4137,7227,1,180.0
2934,4138,7228,1,1400.0
2935,4139,7229,1,10.0
2936,4140,7230,1,1100.0
2937,4141,7231,1,1600.0
2938,4142,7232,1,880.0
2939,4143,7233,1,1650.0
2940,4144,7234,1,340.0
2941,4145,7235,1,80.0
2942,4146,7236,1,580.0
2943,4147,7237,1,160.0
2944,4148,7238,1,850.0
2945,4149,7239,1,3900.0
2946,4150,7240,1,10200.0
2947,4151,7241,1,3250.0
2948,4152,7242,1,360.0
2949,4153,7243,1,650.0
2950,4154,7244,1,1980.0
2951,4155,7245,1,900.0
2952,4156,7246,1,2550.0
2953,4158,7247,1,700.0
2954,4159,7248,1,380.0
2955,4160,7249,1,10780.0
2956,4161,7250,1,12750.0
2957,4162,7251,1,3800.0
2958,4164,7252,1,1000.0
2959,4165,7253,1,200.0
2960,4166,7254,1,13083.0
2961,4167,7255,1,17280.0
2962,4168,7256,1,850.0
2963,4169,7257,1,175.0
2964,4170,7258,1,5000.0
2965,4171,7259,1,19125.0
2966,4173,7260,1,29500.0
2967,4041,7261,1,2550.0
2968,4176,7262,1,1500.0
2969,4177,7263,1,190.0
2970,4180,7266,1,1400.0
2971,4181,7267,1,1750.0
2972,4182,7268,1,300.0
2973,4183,7269,1,950.0
2974,4184,7270,1,1000.0
2975,4185,7271,1,700.0
2976,4179,7264,1,11700.0
2977,4187,7272,1,700.0
2979,4191,7274,1,4980.0
2980,4192,7275,1,780.0
2981,4193,7276,1,520.5
2982,4194,7277,1,180.0
2983,4195,7278,1,450.0
2984,4196,7279,1,170.0
2985,4197,7280,1,1260.0
2986,4198,7281,1,160.0
2987,4199,7282,1,360.0
2988,4200,7283,1,480.0
2989,4122,7284,0,31875.0
2990,4201,7285,1,29422.0
2991,4203,7286,1,3700.0
2992,4204,7287,1,320.0
2993,4205,7288,1,3825.0
2994,4207,7289,1,29921.75
2995,4211,7290,1,960.0
2996,4213,7291,1,1400.0
2997,4214,7292,1,160.0
2998,4215,7293,1,250.0
2999,4216,7294,1,160.0
3000,4217,7295,1,5900.0
3001,4218,7296,1,1340.0
3002,4219,7297,1,215.0
3003,4220,7298,1,1040.0
3004,4221,7299,1,2400.0
3005,4222,7300,1,802.0
3006,4223,7301,1,820.0
3007,4224,7302,1,180.0
3008,4226,7303,1,1650.0
3009,4227,7304,1,480.0
3010,4228,7305,1,1300.0
3011,4229,7306,1,14400.0
3012,4230,7307,1,630.0
3013,4231,7308,1,4830.0
3014,4232,7309,1,150.0
3015,4233,7310,1,1960.0
3016,4234,7311,1,850.0
3017,4235,7312,1,400.0
3018,4237,7313,1,140.0
3019,4238,7314,1,1275.0
3020,4243,7315,1,10200.0
3021,4244,7316,1,200.0
3022,4245,7317,1,2800.0
3023,4246,7318,1,4200.0
3024,4250,7319,1,90.0
3025,4251,7320,1,962.5
3026,4253,7321,1,750.0
3027,4255,7322,1,250.0
3028,4256,7323,1,600.0
3029,4257,7324,1,190.0
3030,4258,7325,1,330.0
3031,4259,7326,1,1800.0
3032,4260,7327,1,6000.0
3033,4263,7328,1,1680.0
3034,4264,7329,1,2610.0
3035,4265,7330,1,330.0
3036,4266,7331,1,830.0
3037,4267,7332,1,120.0
3038,4269,7333,1,2200.0
3039,4270,7334,1,200.0
3040,4271,7335,1,600.0
3041,4272,7336,1,800.0
3042,4273,7337,1,480.0
3043,4274,7338,1,350.0
3044,4275,7339,1,600.0
3045,4276,7340,1,1900.0
3046,4277,7341,1,1280.0
3047,4278,7342,1,650.0
3048,4279,7343,1,600.0
3049,4280,7344,1,160.0
3050,4281,7345,1,680.0
3051,4282,7346,1,120.0
3052,4283,7347,1,160.0
3053,4284,7348,1,250.0
3054,4285,7349,1,13500.0
3055,4286,7350,1,620.0
3056,4287,7351,1,1502.0
3057,4289,7352,1,1800.0
3058,4291,7353,1,50.0
3059,4292,7354,1,1600.0
3060,4293,7355,1,180.0
3061,4294,7356,1,70.0
3062,4295,7357,1,5865.0
3063,4296,7358,1,180.0
3064,4297,7359,1,87.5
3065,4298,7360,1,1360.0
3066,4299,7361,1,150.0
3067,4300,7362,1,550.0
3068,4303,7363,1,1635.0
3069,4304,7364,1,450.0
3070,4305,7365,1,550.0
3071,4306,7366,1,260.0
3072,4307,7367,1,265.0
3073,4309,7368,1,1200.0
3074,4310,7369,1,1300.0
3075,4311,7370,1,1000.0
3076,4312,7371,1,2152.25
3077,4313,7372,1,95.0
3078,4314,7373,1,641.0
3079,4315,7374,1,1870.0
3080,4316,7375,1,650.0
3081,4317,7376,1,580.0
3082,4318,7377,1,3900.0
3083,4320,7378,1,2640.0
3084,4321,7379,1,610.0
3085,4322,7380,1,780.0
3086,4323,7381,1,1214.5
3087,4324,7382,1,750.0
3088,4325,7383,1,1440.0
3089,4326,7384,1,4835.0
3090,4327,7385,1,140.0
3091,4328,7386,1,540.0
3092,4329,7387,1,250.0
3093,4331,7388,1,201.0
3094,4332,7389,1,950.0
3095,4333,7390,1,300.0
3096,4335,7391,1,9000.0
3097,4336,7392,1,204.0
3098,4338,7393,1,3825.0
3099,4339,7394,1,920.0
3100,4340,7395,1,300.0
3101,4341,7396,1,1278.0
3102,4345,7397,1,1134.0
3103,4346,7398,1,100.0
3104,4348,7399,1,640.0
3105,4349,7400,1,80.0
3106,4350,7401,1,2000.0
3107,4353,7402,1,152.5
3108,4354,7403,1,420.0
3109,4355,7404,1,1730.0
3110,4356,7405,1,190.0
3111,4357,7406,1,620.0
3112,4358,7407,1,60.0
3113,4359,7408,1,14300.0
3114,4360,7409,1,4250.0
3115,4361,7410,1,1275.0
3116,4362,7411,1,18800.0
3117,4363,7412,1,1275.0
3118,4364,7413,1,1750.0
3119,4365,7414,1,5200.0
3120,4366,7415,1,6130.0
3121,4367,7416,1,550.0
3122,4368,7417,1,400.0
3123,4369,7418,1,140.0
3124,4370,7419,1,200.56
3125,4371,7420,1,150.0
3126,4372,7421,1,1500.0
3127,4375,7422,1,8925.0
3128,4376,7423,1,43575.0
3129,4377,7424,1,75.0
3130,4378,7425,1,1200.0
3131,4379,7426,1,3825.0
3132,4380,7427,1,1100.0
3133,4381,7428,1,4063.0
3134,4383,7429,1,730.0
3135,4384,7430,1,380.0
3136,4385,7431,1,400.0
3137,4386,7432,1,380.0
3138,4387,7433,1,120.0
3139,4388,7434,1,800.0
3140,4389,7435,1,1972.5
3141,4390,7436,1,2160.0
3142,4391,7437,1,130.0
3143,4392,7438,1,1460.0
3144,4393,7439,1,320.0
3145,4394,7440,1,120.0
3146,4395,7441,1,1950.0
3147,4396,7442,1,100.0
3148,4397,7443,1,1400.0
3149,4398,7444,1,370.8
3150,4399,7445,1,800.0
3151,4401,7446,1,715.0
3152,4402,7447,1,87.5
3153,4403,7448,1,30.0
3154,4404,7449,1,4130.0
3155,4405,7450,1,750.0
3156,4406,7451,1,450.0
3157,4409,7452,1,3630.0
3158,4410,7453,1,130.0
3159,4412,7454,1,560.0
3160,4413,7455,1,1450.0
3161,4414,7456,1,1000.0
3162,4415,7457,1,13975.0
3163,4416,7458,1,160.0
3164,4418,7459,1,40.0
3165,4419,7460,1,200.0
3166,4420,7461,1,1620.0
3167,4421,7462,1,3099.5
3168,4422,7463,1,30.0
3169,4423,7464,1,460.0
3170,4424,7465,1,180.0
3171,4425,7466,1,2160.0
3172,4426,7467,1,780.0
3173,4427,7468,1,50.0
3174,4428,7469,1,630.0
3175,4429,7470,1,320.0
3176,4430,7471,1,4195.0
3177,4431,7472,1,510.0
3178,4433,7473,1,320.0
3179,4434,7474,1,180.0
3180,4437,7475,1,1750.0
3181,4438,7476,1,150.0
3182,4439,7477,1,1275.0
3183,4440,7478,1,1100.0
3184,4441,7479,1,560.0
3185,4443,7480,1,390.0
3186,4444,7481,1,120.0
3187,4445,7482,1,660.0
3188,4449,7483,1,180.0
3189,4450,7484,1,2100.0
3190,4451,7485,1,99.0
3191,4452,7486,1,7400.0
3192,4455,7487,1,2500.0
3193,4456,7488,1,280.0
3194,4457,7489,1,2200.0
3195,4458,7490,1,2200.0
3196,4459,7491,1,650.0
3197,4460,7492,1,5100.0
3198,4461,7493,1,16150.0
3199,4462,7494,1,12750.0
3200,4463,7495,1,11980.0
3201,3990,7496,1,18210.0
3202,4261,7496,1,2550.0
3203,4464,7497,1,140.0
3204,4465,7498,1,1250.0
3205,4466,7499,1,1275.0
3206,4469,7500,1,340.0
3207,4470,7501,1,60.0
3208,4471,7502,1,245.0
3209,4472,7503,1,354.5
3210,4473,7504,1,2090.0
3211,4474,7505,1,750.0
3212,4475,7506,1,19125.0
3213,4476,7507,1,300.0
3214,4477,7508,1,720.0
3215,4479,7509,1,22598.5
3216,4480,7510,1,13439.4
3217,4481,7511,1,380.0
3218,4482,7512,1,260.0
3219,4483,7513,1,860.0
3220,4484,7514,1,180.0
3221,4485,7515,1,800.0
3222,4486,7516,1,200.0
3223,4487,7517,1,542.0
3224,4488,7518,1,1750.0
3225,4490,7519,1,3825.0
3226,4491,7520,1,550.0
3227,4492,7521,1,8200.0
3228,4493,7522,1,140.0
3229,4494,7523,1,740.0
3230,4495,7524,1,100.0
3231,4496,7525,1,400.0
3232,4497,7526,1,12575.0
3233,4498,7527,1,65640.0
3234,4499,7528,1,630.0
3235,4500,7529,1,2278.0
3236,4501,7530,1,350.0
3237,4502,7531,1,1380.0
3238,4503,7532,1,714.0
3239,4504,7533,1,190.0
3240,4505,7534,1,320.0
3241,4506,7535,1,2280.0
3242,4507,7536,1,1700.0
3243,4508,7537,1,950.0
3244,4509,7538,1,3200.0
3245,4510,7539,1,8400.0
3246,4511,7540,1,1275.0
3247,4513,7541,1,700.0
3248,4514,7542,1,500.0
3249,4515,7543,1,140.0
3250,4519,7544,1,11750.0
3251,4520,7545,1,500.0
3252,4521,7546,1,190.0
3253,4522,7547,1,450.0
3254,4523,7548,1,360.0
3255,4524,7549,1,6020.0
3256,4525,7550,1,12184.0
3257,4526,7551,1,780.0
3258,4527,7552,1,740.0
3259,4528,7553,1,350.0
3260,4529,7554,1,3600.0
3261,4530,7555,1,2175.0
3262,4531,7556,1,2268.75
3263,4532,7557,1,480.0
3264,4533,7558,1,290.0
3265,4534,7559,1,260.0
3266,4535,7560,1,720.0
3267,4536,7561,1,7800.0
3268,4537,7562,1,2850.0
3269,4538,7563,1,14250.0
3270,4539,7564,1,900.0
3271,4540,7565,1,260.0
3272,4541,7566,1,6375.0
3273,4542,7567,1,480.0
3274,4543,7568,1,3450.0
3275,4544,7569,1,900.0
3276,4545,7570,1,230.0
3277,4546,7571,1,840.0
3278,4547,7572,1,1275.0
3279,4548,7573,1,850.0
3280,4549,7574,1,140.0
3281,4550,7575,1,540.0
3282,4551,7576,1,150.0
3283,4552,7577,1,342.5
3284,4553,7578,1,110.0
3285,4554,7579,1,38250.0
3286,4555,7580,1,450.0
3287,4556,7581,1,3825.0
3288,4557,7582,1,7000.0
3289,4558,7583,1,2550.0
3290,4560,7584,1,936.0
3291,4561,7585,1,136.0
3292,4563,7586,1,300.0
3293,4564,7587,1,380.0
3294,4565,7588,1,960.0
3295,4566,7589,1,2000.0
3296,4567,7590,1,600.0
3297,4568,7591,1,80.0
3298,4570,7592,1,1275.0
3299,4571,7593,1,410.0
3300,4573,7594,1,1275.0
3301,4574,7595,1,280.0
3302,4575,7596,1,320.0
3303,4576,7597,1,120.0
3304,4577,7598,1,6330.0
3305,4578,7599,1,600.0
3306,4579,7600,1,790.0
3307,4580,7601,1,2660.0
3308,4581,7602,1,240.0
3309,4582,7603,1,440.0
3310,4583,7604,1,3825.0
3311,4584,7605,1,20.0
3312,4585,7606,1,580.0
3313,4586,7607,1,200.0
3314,4587,7608,1,5100.0
3315,4588,7609,1,9160.0
3316,4589,7610,1,390.0
3317,4590,7611,1,11760.0
3318,4591,7612,1,6375.0
3319,4592,7613,1,1275.0
3320,4593,7614,1,8000.0
3321,4594,7615,1,5100.0
3322,4596,7616,1,1600.0
3323,4597,7617,1,11600.0
3324,4598,7618,1,950.0
3325,4599,7619,1,12750.0
3326,4600,7620,1,1500.0
3327,4601,7621,1,1310.0
3328,4602,7622,1,875.0
3329,4603,7623,1,6240.0
3330,4604,7624,1,1030.0
3331,4605,7625,1,10.5
3332,4606,7626,1,900.0
3333,4607,7627,1,1960.0
3334,4608,7628,1,180.0
3335,4610,7629,1,160.0
3336,4611,7630,1,1010.0
3337,4612,7631,1,320.0
3338,4613,7632,1,3240.0
3339,4614,7633,1,650.0
3340,4615,7634,1,805.0
3341,4616,7635,1,100.0
3342,4617,7636,1,8925.0
3343,4618,7637,1,160.0
3344,4619,7638,1,12750.0
3345,4620,7639,1,160.0
3346,4621,7640,1,830.0
3347,4622,7641,1,1300.0
3348,4623,7642,1,240.0
3349,4625,7643,1,220.0
3350,4626,7644,1,350.4
3351,4627,7645,1,170.15
3352,4628,7646,1,7280.0
3353,4629,7647,1,7650.0
3354,4630,7648,1,25500.0
3355,4631,7649,1,1260.0
3356,4632,7650,1,81.6
3357,4633,7651,1,680.0
3358,4634,7652,1,380.0
3359,4635,7653,1,1600.0
3360,4636,7654,1,600.0
3361,4637,7655,1,1275.0
3362,4638,7656,1,210.0
3363,4639,7657,1,120.0
3364,4640,7658,1,875.0
3365,4641,7659,1,850.0
3366,4646,7660,1,1650.0
3367,4647,7661,1,1100.0
3368,4648,7662,1,1100.0
3369,4649,7663,1,530.0
3370,4650,7664,1,19125.0
3371,4651,7665,1,1850.0
3372,4653,7666,1,2160.0
3373,4654,7667,1,199.5
3374,4655,7668,1,220.0
3375,4656,7669,1,2550.0
3376,4657,7670,1,5100.0
3377,4658,7671,1,1800.0
3378,4659,7672,1,515.0
3379,4660,7673,1,150.0
3380,4661,7674,1,12120.67
3381,4662,7675,1,630.0
3382,4665,7676,1,2400.0
3383,4666,7677,1,1000.0
3384,4667,7678,1,120.0
3385,4668,7679,1,6375.0
3386,4432,7680,1,10110.0
3387,4670,7681,1,80.0
3388,4671,7682,1,1480.0
3389,4672,7683,1,200.0
3390,4673,7684,1,5100.0
3391,4674,7685,1,9330.0
3392,4676,7686,1,280.0
3393,4677,7687,1,800.0
3394,4678,7688,1,60.0
3395,4679,7689,1,1300.0
3396,4680,7690,1,390.0
3397,4683,7692,1,900.0
3398,4684,7693,1,160.0
3399,4685,7694,1,10300.0
3400,4686,7695,1,3190.0
3401,4687,7696,1,1140.0
3402,4688,7697,1,6100.0
3403,4690,7699,1,14025.0
3404,4692,7700,1,780.0
3405,4693,7701,1,130.0
3406,4694,7702,1,280.0
3407,4696,7703,1,1520.0
3408,4698,7704,1,525.0
3409,4699,7705,1,525.0
3410,4700,7706,1,560.0
3411,4701,7707,1,720.0
3412,4702,7708,1,140.0
3413,4704,7709,1,560.0
3414,4705,7710,1,1915.0
3415,4706,7711,1,1280.0
3416,4707,7712,1,1280.0
3417,4708,7713,1,699.5
3418,4709,7714,1,600.0
3419,4710,7715,1,9240.0
3420,4711,7716,1,3400.0
3421,4712,7717,1,1300.0
3422,4713,7718,1,120.0
3423,4714,7719,1,1650.0
3424,4716,7720,1,800.0
3425,4717,7721,1,4400.0
3426,4718,7722,1,200.0
3427,4720,7723,1,700.0
3428,4721,7724,1,380.0
3429,4722,7725,1,1270.0
3430,4723,7726,1,62.0
3431,4724,7727,1,412.5
3432,4725,7728,1,1280.0
3433,4726,7729,1,700.0
3434,4727,7730,1,1600.0
3435,4728,7731,1,1595.0
3436,4731,7732,1,2400.0
3437,4733,7733,1,350.0
3438,4735,7734,1,7900.0
3439,4736,7735,1,180.0
3440,4737,7736,1,30850.0
3441,4738,7737,1,5000.0
3442,4739,7738,1,500.0
3443,4741,7739,1,670.0
3444,4742,7740,1,140.0
3445,4744,7741,1,3670.0
3446,4745,7742,1,60.0
3447,4746,7743,1,4740.0
3448,4747,7744,1,1280.0
3449,4748,7745,1,250.0
3450,4749,7746,1,2200.0
3451,4750,7747,1,1545.0
3452,4751,7748,1,350.0
3453,4754,7749,1,240.0
3454,4759,7750,1,2140.0
3455,4760,7751,1,14960.0
3456,4762,7752,1,1120.0
3457,4763,7753,1,360.0
3458,4764,7754,1,680.0
3459,4765,7755,1,200.0
3460,4766,7756,1,380.0
3461,4768,7757,1,700.0
3462,4769,7758,1,8540.0
3463,4770,7759,1,2850.0
3464,4771,7760,1,2850.0
3465,4772,7761,1,750.0
3466,4774,7762,1,420.0
3467,4775,7763,1,460.0
3468,4776,7764,1,1990.0
3469,4777,7765,1,3400.0
3470,4778,7766,1,340.0
3471,4779,7767,1,900.0
3472,4780,7768,1,1350.0
3473,4782,7769,1,260.0
3474,4784,7770,1,350.0
3475,4785,7771,1,1450.0
3476,4786,7772,1,5390.0
3477,4788,7773,1,180.0
3478,4789,7774,1,220.0
3479,4791,7775,1,8760.0
3480,4792,7776,1,2210.0
3481,4793,7777,1,720.0
3482,4794,7778,1,350.0
3483,4795,7779,1,3360.0
3484,4796,7780,1,2250.0
3485,4797,7781,1,12640.0
3486,4798,7782,1,210.0
3487,4799,7783,1,1200.0
3488,4800,7784,1,109.0
3489,4803,7785,1,85.0
3490,4805,7786,1,580.0
3491,4806,7787,1,7330.0
3492,4808,7788,1,1375.0
3493,4809,7789,1,580.0
3494,4810,7790,1,40.0
3495,4811,7791,1,650.0
3496,4812,7792,1,1600.0
3497,4813,7793,1,1200.0
3498,4814,7794,1,3780.0
3499,4815,7795,1,7200.0
3500,4816,7796,1,380.0
