date,sales,temperature,marketing_spend,competitor_price,promotion,month,day_of_week,day_of_year,is_weekend,sales2
2019-03-20,100.92574757690943,32.489188193149744,53.94881490002577,82.873543910644,0.0,3,2,79,0,99.73247496029433
2019-03-21,93.20600084955285,41.297292119830246,41.93490370974418,83.07066870323582,0.0,3,3,80,0,86.22500509748492
2019-03-22,88.14110808317396,35.70058059388444,45.4077960201076,79.14540603234562,1.0,3,4,81,0,91.98726719431771
2019-03-23,81.85539866678954,32.26173373936467,48.23865802289222,78.4430111695865,0.0,3,5,82,1,72.9812673164414
2019-03-24,75.64922934323107,39.76898078960106,34.65875306551148,77.15815739823675,0.0,3,6,83,1,59.63201467262729
2019-03-25,88.24065633009151,41.08232018190563,33.11965674802322,75.98213014729583,0.0,3,0,84,0,69.5934661689054
2019-03-26,107.26502640033549,34.7842573501103,43.992520693614324,77.38218089555855,0.0,3,1,85,0,82.16744394356368
2019-03-27,97.20301799311171,33.40231782228249,55.2252076644239,75.79205719776999,0.0,3,2,86,0,92.82025412438475
2019-03-28,104.72257402748707,34.4216600698467,43.46862610070059,74.79309263762667,0.0,3,3,87,0,108.07502204138794
2019-03-29,105.68073158716967,37.10406977917543,39.811948024092864,70.8792995143263,0.0,3,4,88,0,88.32699684446656
2019-03-30,98.64030969210725,38.81010128242501,41.8531434676233,70.74708817785765,1.0,3,5,89,1,95.33956976705291
2019-03-31,96.02493952753323,36.70021216118597,45.44657576854687,69.03405867353753,0.0,3,6,90,1,71.98303708791707
2019-04-01,111.60728799769178,35.30169715511367,46.46141037179896,69.74076159723994,0.0,4,0,91,0,99.92831409015724
2019-04-02,115.46426739461162,39.49389640695613,71.65521452206556,68.35150742389301,0.0,4,1,92,0,107.5106133395994
2019-04-03,,34.060240460666506,60.54620628487318,69.14301654379679,0.0,4,2,93,0,
2019-04-04,117.58995087396505,38.085952225411084,60.24774112281728,69.39649419512226,0.0,4,3,94,0,100.27413092197698
2019-04-05,111.49004886602894,34.119007338721666,61.685803642733816,73.2707530314508,0.0,4,4,95,0,105.20220561107591
2019-04-06,113.33652329113818,36.26182628701356,40.011791306659504,74.60165134078464,0.0,4,5,96,1,69.99785983150196
2019-04-07,108.0975917951596,34.6091958319412,37.776353850127606,71.19229302862081,0.0,4,6,97,1,109.02284487362915
2019-04-08,117.33023626203271,34.75902311855203,38.931297084659434,69.10290068898435,0.0,4,0,98,0,105.66795914233337
2019-04-09,124.28150617311313,33.766693186624586,63.34506133337838,69.7581716725198,0.0,4,1,99,0,114.16433079835262
2019-04-10,129.4212054925409,38.90127305344391,44.52808211117509,68.4105671921085,0.0,4,2,100,0,106.46765105283097
2019-04-11,121.93552665843721,32.6313857391595,37.48643817760713,63.05330197203137,0.0,4,3,101,0,88.12764384525249
2019-04-12,105.89214050430148,32.56852549181133,45.690037997801866,66.59972950109729,0.0,4,4,102,0,99.46512791618055
2019-04-13,96.76333892273048,41.10687897723506,47.61394468285373,68.71019105985323,0.0,4,5,103,1,86.90843399174621
2019-04-14,106.57756298120462,37.627748068645346,52.68413273694562,70.3166352538441,0.0,4,6,104,1,94.92544864116643
2019-04-15,110.55938984058542,27.484817163406422,52.50951020712043,69.58615740021007,0.0,4,0,105,0,108.26764274039934
2019-04-16,121.1021242842924,32.8859967318047,41.71819436126492,70.96220307221942,1.0,4,1,106,0,112.39212573763066
2019-04-17,115.12042896110283,29.083098732674806,56.85656392513711,70.00537227016669,0.0,4,2,107,0,119.79667444366811
2019-04-18,92.2521034170579,31.59998614821647,43.60806466249842,70.91481825709373,0.0,4,3,108,0,86.11501468067551
2019-04-19,110.38612755412274,24.965223256107322,48.43723663294957,69.52791089256608,0.0,4,4,109,0,90.35816490997475
2019-04-20,94.07888564954771,33.89424621637485,56.86774070503355,73.0840922490498,0.0,4,5,110,1,83.97105148559612
2019-04-21,96.82802551761658,30.79959824269864,43.58178596055659,70.28941432843362,0.0,4,6,111,1,91.93625158771766
2019-04-22,102.33820250019275,34.32113292124563,44.30648576418862,73.2395112710336,0.0,4,0,112,0,101.79530694006469
2019-04-23,119.34306954070475,29.1778564177839,55.916680496931306,73.65536736351659,0.0,4,1,113,0,88.86980916410613
2019-04-24,151.3023070134147,34.20959452508581,41.42266823394981,72.99366500465678,0.0,4,2,114,0,125.99699106118197
2019-04-25,152.55107797738506,32.61961199853542,46.15207976395929,73.67798759781542,0.0,4,3,115,0,142.88117115455321
2019-04-26,135.31850467676986,38.2696132864567,55.557421780428925,75.460784232281,1.0,4,4,116,0,112.3208645637137
2019-04-27,127.50357383810892,37.893140036650124,70.54092441435975,78.42123849405574,0.0,4,5,117,1,118.56262023536729
2019-04-28,132.3289546874616,35.90637384390111,56.05404504762747,79.12646261562003,0.0,4,6,118,1,117.56144355338316
2019-04-29,132.88597335296822,32.457748019040004,54.72639762990012,77.38874731431447,0.0,4,0,119,0,122.57878741232756
2019-04-30,152.21926635267138,39.27700102522328,55.30801583672729,77.63057019613032,0.0,4,1,120,0,118.45588103087064
2019-05-01,146.60261897341357,28.541077226083573,39.26809725932951,81.38262815964855,0.0,5,2,121,0,114.56781658073369
2019-05-02,143.47313910002555,28.86491889194884,51.15596738679908,84.00885292269137,0.0,5,3,122,0,120.63391629124077
2019-05-03,146.17766019682585,32.69578262108147,49.702335116635986,85.62593723280551,1.0,5,4,123,0,107.00214426537498
2019-05-04,139.25288721815636,39.57694687301077,53.21584540372756,86.93601441141,0.0,5,5,124,1,114.77961498659288
2019-05-05,137.9253368549322,32.0717191396857,51.16508052475871,87.98811387205258,1.0,5,6,125,1,119.0765023736092
2019-05-06,121.3740473465547,31.98914646165171,53.79699677417113,89.90621784746969,0.0,5,0,126,0,122.808189212086
2019-05-07,105.96728661564225,28.06958191252322,46.88532805100798,88.4976493836524,0.0,5,1,127,0,98.20428252364778
2019-05-08,106.56825050779459,35.08585952749988,50.58608917371793,85.36259478291977,1.0,5,2,128,0,100.85006006418723
2019-05-09,112.03751777866539,34.95672795780223,37.72171433943008,85.2324720452479,0.0,5,3,129,0,110.07102091556584
2019-05-10,108.60095676306625,34.30996856093897,46.80092721997086,83.33568526943012,0.0,5,4,130,0,86.3740938451958
2019-05-11,108.53323136683306,29.897085807638632,63.908335481766436,81.05885949520423,0.0,5,5,131,1,94.32243533307327
2019-05-12,118.86314437073183,29.503140315386602,53.18808339628256,79.56535936726816,0.0,5,6,132,1,127.4583269775512
2019-05-13,121.1822844735725,27.57896244064323,49.79078962616923,84.55771924797212,0.0,5,0,133,0,104.03637690765567
2019-05-14,122.90366948313775,31.54161991826293,68.96123276254346,84.60208255372518,0.0,5,1,134,0,117.1968761260185
2019-05-15,101.55082234574496,27.87710817489344,36.391650216989206,85.0957940987609,0.0,5,2,135,0,100.72295441375255
2019-05-16,99.61221000076837,27.41111379554946,75.53518274167386,82.39627877981435,0.0,5,3,136,0,74.94740985666097
2019-05-17,99.42491643568826,29.494081554407405,135.4749309253254,78.58895892323838,0.0,5,4,137,0,92.7022342750411
2019-05-18,100.7419005375547,29.11628562605501,102.02003049070284,77.02140569083883,0.0,5,5,138,1,91.98680509834054
2019-05-19,94.0354584100663,28.785282816838794,97.02439599171697,80.04672657671438,0.0,5,6,139,1,89.12440876545075
2019-05-20,91.75820222966632,31.61093493267603,76.69019962601315,80.71294118003169,0.0,5,0,140,0,76.68961676285582
2019-05-21,85.8490348933712,30.258101369653847,82.19346599981857,81.87448430391889,0.0,5,1,141,0,68.92512930623825
2019-05-22,87.94568624454413,28.962877266602916,83.26253011261278,83.25789216712707,0.0,5,2,142,0,76.80188037097238
2019-05-23,97.07263996573404,30.1798594834829,62.39694814945722,81.91229879917415,1.0,5,3,143,0,86.97289800517179
2019-05-24,96.50407176436606,26.45686109562363,77.83123726807712,84.59261502716218,0.0,5,4,144,0,99.4026947110594
2019-05-25,88.03844735947068,29.545104871178964,102.84706723818877,83.0973690773597,0.0,5,5,145,1,99.80002134888554
2019-05-26,92.05118832808775,29.476168426907737,89.60999703467057,85.75496534201682,1.0,5,6,146,1,98.4018102918932
2019-05-27,106.75452114749477,24.307638206314657,92.93286181981152,86.35182138718666,0.0,5,0,147,0,103.33001691106477
2019-05-28,104.0570453072105,31.593665281675968,151.83519160213586,82.45614000933467,0.0,5,1,148,0,82.79652909205144
2019-05-29,108.79621184419868,25.749537820471662,146.4694868902363,80.83731403566686,0.0,5,2,149,0,92.06838654104412
2019-05-30,115.71949543575126,28.449535975729074,46.36824441267184,77.2255712681393,0.0,5,3,150,0,103.10290732915585
2019-05-31,110.31928414726613,31.45418594403482,47.835812883616285,79.69085697032075,0.0,5,4,151,0,90.89910852232452
2019-06-01,92.9408517962087,30.517966138379418,48.63577849722384,79.65684328019991,0.0,6,5,152,1,90.8306527826256
2019-06-02,79.95064972284521,27.621627367393142,42.21691446993496,75.21731623629036,0.0,6,6,153,1,83.17031588853453
2019-06-03,97.70386932380427,26.206593597984153,45.56570581764964,76.20794418791515,0.0,6,0,154,0,93.75560915231767
2019-06-04,94.49444541756955,29.90992834083465,47.29729632325391,75.32321845374274,0.0,6,1,155,0,96.3974578378745
2019-06-05,90.18471021247512,28.862685336052763,66.12868370707127,72.58944582098896,0.0,6,2,156,0,74.08338501160185
2019-06-06,99.71614770156717,24.75268670512504,59.466183083304365,76.3159052038769,0.0,6,3,157,0,99.12959043201899
2019-06-07,90.20926888785262,23.99032415853825,59.34654707336624,76.71468167587621,0.0,6,4,158,0,76.19003372029486
2019-06-08,95.36363107299277,19.923273837146322,53.699256130043906,76.29208478745578,0.0,6,5,159,1,77.34518222466608
2019-06-09,106.25482367310184,26.365949674897767,38.826729910687654,75.67863098611095,0.0,6,6,160,1,99.6995379130351
2019-06-10,104.41735514019581,25.417526243004286,49.58508895422621,72.86814049848985,0.0,6,0,161,0,105.25088422012686
2019-06-11,88.38467124306699,28.83428008487413,59.7048845961338,70.61563567439713,0.0,6,1,162,0,86.74940473390699
2019-06-12,94.89780361908493,26.261349970502103,37.41735370632712,73.65468746042744,0.0,6,2,163,0,86.63650277108489
2019-06-13,86.43805234306524,28.943814815886032,56.36553206873264,73.02418734783463,0.0,6,3,164,0,83.60817490116074
2019-06-14,75.23547216571993,22.6045129302889,73.22609225262767,73.41711338231663,0.0,6,4,165,0,74.02909969667675
2019-06-15,72.82448105008939,27.865143282005207,60.61816645989732,69.65759676079864,0.0,6,5,166,1,59.71762777370863
2019-06-16,61.08238158729916,22.61671099067428,64.14029135561988,67.53853285116769,0.0,6,6,167,1,50.33146566166026
2019-06-17,81.9463179668369,26.28777057629694,52.18338750442161,69.3812312483588,0.0,6,0,168,0,76.57416378205127
2019-06-18,,19.329057529621974,59.6793194876499,70.66759320616852,0.0,6,1,169,0,
2019-06-19,52.86273914225745,24.159990951557752,42.82146785645965,74.64096394330872,0.0,6,2,170,0,57.117241183257555
2019-06-20,45.225012374072385,17.248749907259196,57.958638123412264,77.59482840940574,0.0,6,3,171,0,58.4185247983498
2019-06-21,59.250791233212745,22.1486808890784,56.54388134060763,77.2536650439658,0.0,6,4,172,0,59.32078670160552
2019-06-22,55.963636746455926,24.017560767517175,52.89911174037663,78.33688892119405,0.0,6,5,173,1,64.8043375415677
2019-06-23,79.03355645062852,20.879199540384473,63.16007419718498,77.7868375893282,0.0,6,6,174,1,73.87762184217549
2019-06-24,64.57108726675199,19.035675067530207,44.61215162152612,82.00711534713908,0.0,6,0,175,0,83.43335070709105
2019-06-25,46.913712352093384,24.46957806967651,48.12942483526337,84.20478897188691,0.0,6,1,176,0,53.646735913729835
2019-06-26,53.09779931485425,21.364496737284654,50.954620413582965,84.33391970500807,0.0,6,2,177,0,80.57568563565475
2019-06-27,80.3154476974847,19.94933930616599,39.70389028910599,84.51801328951036,0.0,6,3,178,0,79.74092929914792
2019-06-28,69.97091186375616,21.28648495196477,52.269319438002476,87.18181319955447,0.0,6,4,179,0,66.84286659874715
2019-06-29,49.15153841202776,28.813206586323666,32.81069587046153,87.98187823380444,0.0,6,5,180,1,45.41159712582268
2019-06-30,67.50277922024189,24.1058420444126,60.469545344282096,90.70004035625438,0.0,6,6,181,1,52.823059713592386
2019-07-01,86.68098417202917,23.87499760797051,50.46637366565966,85.7777424859239,0.0,7,0,182,0,70.76226607645884
2019-07-02,92.12890806939593,21.43574391030742,44.791070960962365,86.41131188462529,0.0,7,1,183,0,75.69417255693726
2019-07-03,99.44414540468273,20.370350864401125,41.65626387704879,85.05987656103126,0.0,7,2,184,0,93.55910198739967
2019-07-04,89.5508145154229,12.424476531601776,47.65420970380812,88.31963870823567,0.0,7,3,185,0,77.42391645019416
2019-07-05,76.55586558784155,17.317725465542644,56.88259710772414,90.99645414720354,0.0,7,4,186,0,75.45837643703406
2019-07-06,68.67105475573437,17.655077599905688,55.47738978737561,90.51230305804597,0.0,7,5,187,1,80.88952195278091
2019-07-07,74.61285988366599,13.21452661935547,42.94462052721539,93.05794986276572,0.0,7,6,188,1,71.35091840221764
2019-07-08,55.61645925749736,15.109701382095732,41.53960327372366,95.97128140961246,0.0,7,0,189,0,79.72308846491619
2019-07-09,51.33875285420156,12.382605480406685,56.568987063196474,95.32153068298413,0.0,7,1,190,0,44.179017194549104
2019-07-10,59.93504157153609,17.953805831119155,42.776525953849706,99.49932169369865,0.0,7,2,191,0,60.44869361632598
2019-07-11,59.43273978929573,20.269309958748323,50.59909774079504,98.46167330367426,0.0,7,3,192,0,56.209788616397226
2019-07-12,55.43941907604956,20.878218361795234,51.23754642524277,97.10954773781873,1.0,7,4,193,0,68.17265941380477
2019-07-13,51.61484198170348,18.547854600354302,53.120621317267386,97.98581552809648,0.0,7,5,194,1,33.73247308353122
2019-07-14,41.40121237901462,14.15971762950064,58.582704301818715,96.37894328940703,1.0,7,6,195,1,34.54969577353212
2019-07-15,40.030218503182084,11.000990792843181,37.37037063132677,95.73067567652646,0.0,7,0,196,0,46.94768472771783
2019-07-16,62.23362397049422,11.274808848336317,30.888406747395123,97.76301074080195,0.0,7,1,197,0,79.07731398944088
2019-07-17,80.16532312812606,12.487719561022486,44.32552718771648,96.91329790819638,0.0,7,2,198,0,78.37414453006132
2019-07-18,53.50948353646165,13.378438514972864,68.01528407832186,92.67759742683594,0.0,7,3,199,0,43.94116393288082
2019-07-19,41.676264120414984,15.317294378037003,70.22174100087378,92.77835633119254,0.0,7,4,200,0,37.20171895738819
2019-07-20,22.33586889111354,12.506815056516754,68.31177135565888,90.74685135652813,0.0,7,5,201,1,52.365005252229004
2019-07-21,13.625591946091234,16.320322066967382,48.070186322393106,91.9400511032908,0.0,7,6,202,1,23.326566374301454
2019-07-22,37.00367621306994,14.36205225823363,32.178849180151715,92.73542797977873,0.0,7,0,203,0,36.47293962465132
2019-07-23,39.432858021417296,14.847452445162089,26.569608983481594,95.04145727712283,0.0,7,1,204,0,62.376726221300714
2019-07-24,43.46841210050622,17.99504569706712,43.859618384505886,96.10444901485208,0.0,7,2,205,0,60.53885852622426
2019-07-25,31.215512412330078,10.793685319339417,48.0192636985064,97.4797151314256,0.0,7,3,206,0,54.59145512129901
2019-07-26,39.27001500812578,15.352259585030112,63.00625401055959,95.2675358545789,0.0,7,4,207,0,37.98859170302988
2019-07-27,56.088955729714996,13.81774093233745,58.678054595424456,96.11213205363096,0.0,7,5,208,1,44.01121260065689
2019-07-28,53.106266194393164,12.624536057547626,52.2740507899162,99.24342802966999,0.0,7,6,209,1,58.50605122970227
2019-07-29,59.069862278369456,16.04798719734046,41.101552290588586,96.90395681091294,0.0,7,0,210,0,64.70016492559526
2019-07-30,59.585786913922526,15.798442061044152,40.3922044175511,99.65823555382148,0.0,7,1,211,0,65.35606887679408
2019-07-31,53.54342441546252,10.093134996926754,52.541276870714356,97.57662359372775,0.0,7,2,212,0,72.26223644721378
2019-08-01,77.61697208287548,12.15942764179588,56.970509788397266,94.99384992394141,0.0,8,3,213,0,56.99420955793035
2019-08-02,81.59849829630228,13.325007846065573,53.918812622455846,94.83655831445402,0.0,8,4,214,0,85.71589932038925
2019-08-03,65.60312637525917,11.440043890694449,39.65402040393345,95.52655123098893,0.0,8,5,215,1,54.95593802120823
2019-08-04,65.3732771317431,13.794113274434396,56.50667628792086,96.573723917384,0.0,8,6,216,1,74.31864720082856
2019-08-05,68.5241207054658,12.664969475621069,54.259109671014116,93.82151287996838,0.0,8,0,217,0,63.217317448612285
2019-08-06,73.64124367737816,17.103844784915402,39.29333593809822,93.99951743047855,0.0,8,1,218,0,63.40915261525959
2019-08-07,79.10680977441757,6.802578573645763,42.15679029699744,91.9284324159876,1.0,8,2,219,0,69.27573977260028
2019-08-08,88.8390066636594,10.815913246370716,56.88495974561567,88.35416628304706,0.0,8,3,220,0,67.73120265679596
2019-08-09,67.48086319087913,8.2501315170896,47.65492464854109,86.07898533782912,0.0,8,4,221,0,67.64089363195006
2019-08-10,40.38079346853901,12.583053366867233,65.89147301636457,84.27323533902603,0.0,8,5,222,1,40.53982152137273
2019-08-11,55.7891450602556,5.717042110925853,55.011292760645766,85.10276389277973,0.0,8,6,223,1,66.9153838511817
2019-08-12,59.843197168636756,11.408117432126195,45.13368811810731,87.15205302427809,0.0,8,0,224,0,68.2907988283749
2019-08-13,66.5429927855491,8.282509347818714,49.897943996090675,83.84803711331365,0.0,8,1,225,0,83.46166547891228
2019-08-14,67.2850765669842,7.776556438433955,50.63383392637718,84.35955740606407,0.0,8,2,226,0,70.76282843229971
2019-08-15,54.34595339348514,5.448904247222702,42.7160968675829,81.78818316421905,0.0,8,3,227,0,63.24894504624034
2019-08-16,40.42128636172624,8.205553758092313,40.87411801822373,82.9569448240361,0.0,8,4,228,0,62.295898571486504
2019-08-17,61.51897036183726,12.669747439265109,57.013898938095,81.5636364208268,0.0,8,5,229,1,56.78665229301912
2019-08-18,68.6224216237624,9.159280244272137,58.45273297042095,79.38279656373889,0.0,8,6,230,1,53.15311300840336
2019-08-19,60.101532847828125,10.93967794232612,56.03781469552959,81.01298576624708,0.0,8,0,231,0,64.07201358476362
2019-08-20,66.42032223503429,13.875595303169888,65.15318094323801,79.78849126704453,0.0,8,1,232,0,52.267890872379965
2019-08-21,53.41411439640452,9.501264341487605,44.58226763988398,79.1671388009869,0.0,8,2,233,0,81.92926680673706
2019-08-22,54.72051990818219,6.8652720919548464,66.7427076607113,74.7688036858248,0.0,8,3,234,0,72.85934685651696
2019-08-23,50.48060326612548,9.778496025042756,40.99078881445847,76.9234662243805,1.0,8,4,235,0,76.97618561930364
2019-08-24,51.37973906463623,6.5823637348764095,39.873144366315074,78.71910995549969,0.0,8,5,236,1,56.590287111876656
2019-08-25,70.13163532360092,6.543988993369263,32.4004111785075,78.79407014628734,0.0,8,6,237,1,74.59788066353661
2019-08-26,64.34567811019006,3.3431224063288862,45.54204686173183,75.79920475626145,0.0,8,0,238,0,60.4472203576066
2019-08-27,79.44487833981691,10.530701701564436,44.96277663170547,78.42798287511789,0.0,8,1,239,0,84.44066289373936
2019-08-28,71.06581096304679,6.446679292193043,55.25937280254651,77.17405695864042,0.0,8,2,240,0,57.59063555362218
2019-08-29,61.68274841131976,8.007412546168041,52.43890941620451,76.40864721050723,0.0,8,3,241,0,37.74699199317604
2019-08-30,63.347786548654646,4.213378353884146,38.07026628980863,81.21230296270093,0.0,8,4,242,0,56.43634438917259
2019-08-31,61.650101383358084,8.493010342899016,46.07273761574182,79.74441492634742,0.0,8,5,243,1,48.600336212177496
2019-09-01,59.8788289767584,4.767044364846085,46.28537978912315,81.24161410488304,0.0,9,6,244,1,76.69444764532624
2019-09-02,61.27352648520379,6.499279054254696,32.240177530381075,82.30371792380411,1.0,9,0,245,0,81.04824309044581
2019-09-03,69.72456211046105,9.433295034114344,40.190532729866305,82.96887641337408,0.0,9,1,246,0,54.777902753191626
2019-09-04,68.40995636610522,9.051418097255194,42.291863693859106,83.3844336778144,0.0,9,2,247,0,80.80412553148605
2019-09-05,51.96106600713695,6.4963204214255414,64.33625019820946,83.96798911770207,0.0,9,3,248,0,65.88659604000357
2019-09-06,49.64885609074989,1.1452698670095778,51.914507159573525,84.31347084369804,0.0,9,4,249,0,39.05643241633615
2019-09-07,,15.319362258768683,56.621687539475,83.99396058396101,0.0,9,5,250,1,
2019-09-08,52.42885507340706,11.473822519928508,35.01364502850788,86.81682880298443,0.0,9,6,251,1,50.89856133013974
2019-09-09,60.3752148022712,8.303663641768496,61.94214483013992,83.85066624123665,0.0,9,0,252,0,69.74260434786184
2019-09-10,52.12777386852676,3.7795296896573993,63.01102063024093,85.70104913720556,0.0,9,1,253,0,44.20164819891859
2019-09-11,47.97570510486806,5.606003320462638,30.01655032855374,87.06068127772038,0.0,9,2,254,0,52.59426731681282
2019-09-12,44.387865732083085,4.228321559814136,42.94683276084152,88.10444545649315,0.0,9,3,255,0,44.21216097296198
2019-09-13,31.641686221973785,9.566144117106592,54.9576557301551,89.93318203894876,0.0,9,4,256,0,46.88259218923308
2019-09-14,28.36160854376542,6.482293723098822,56.44388453538182,89.25132414646453,0.0,9,5,257,1,37.6852056637565
2019-09-15,28.45318378776407,3.26674117011106,43.21505269512778,85.05080978748754,0.0,9,6,258,1,34.564771612030896
2019-09-16,24.16204897081217,4.135676474163422,46.94500536946347,84.65368397868419,0.0,9,0,259,0,34.780468523247734
2019-09-17,28.923659877881704,8.844497682348752,44.02618938954857,82.43861134450087,0.0,9,1,260,0,60.606990242918314
2019-09-18,38.43628245199754,10.21852059102552,51.1041804694612,80.85296235755969,0.0,9,2,261,0,42.736401355204386
2019-09-19,43.69060101979426,9.944836430973218,61.971785314619126,78.32547489201689,0.0,9,3,262,0,40.17336853101811
2019-09-20,37.01000656067815,7.5768908204795835,42.28957842858795,77.45451143052837,0.0,9,4,263,0,51.74134028403435
2019-09-21,52.32802010849656,4.4982271138923595,60.008204977684144,76.38853847103506,0.0,9,5,264,1,55.19436738171802
2019-09-22,57.28770803809274,-4.513763725444818,42.183279276531124,71.8139718876291,0.0,9,6,265,1,45.94905631800019
2019-09-23,55.16836169389522,6.061316217939559,41.523727875031156,73.62371711581221,0.0,9,0,266,0,80.93281653775131
2019-09-24,65.30881915621792,5.127802763565879,58.18594618343214,78.38317497603136,0.0,9,1,267,0,62.19138395348607
2019-09-25,70.59574687059484,5.521093549952846,59.219363780076165,79.67649061422237,0.0,9,2,268,0,65.63832826980287
2019-09-26,69.77577091374518,5.235112374589156,58.51409936762654,79.2868181704428,0.0,9,3,269,0,70.4413931587026
2019-09-27,79.61753844286412,1.0713299878399782,36.84202591781859,79.21298447056822,0.0,9,4,270,0,93.03344460209327
2019-09-28,78.36212897670634,6.703468257572675,45.340490219279495,78.41036351101344,0.0,9,5,271,1,58.05603701850448
2019-09-29,64.92351182813805,6.913453208320046,58.22988592003321,78.66992850319669,0.0,9,6,272,1,68.20631677390202
2019-09-30,71.21065946718966,7.053822135868617,50.415418405638945,78.66241588989038,0.0,9,0,273,0,90.72018324496904
2019-10-01,72.06407153143606,7.840981130899092,39.26307153802536,77.04719823459926,0.0,10,1,274,0,71.73213687940172
2019-10-02,66.51684467493467,6.812293838722018,54.58317939125442,80.56061510076496,0.0,10,2,275,0,54.20845147941947
2019-10-03,73.20698417095242,3.7733842356849037,42.851927410085295,77.55827587430716,0.0,10,3,276,0,65.06092039006018
2019-10-04,63.84363729251196,4.798739287656477,67.94524848392211,79.11702516698028,1.0,10,4,277,0,66.75937140232628
2019-10-05,50.33064295089145,5.296843284426664,65.44841462418259,78.9587786539962,1.0,10,5,278,1,68.53948922202264
2019-10-06,63.713382457534685,5.363223750697522,56.040974263555675,82.81250335142788,0.0,10,6,279,1,61.206009276113676
2019-10-07,,8.0558680257075,63.61006704769774,83.35360738235292,1.0,10,0,280,0,
2019-10-08,67.31342921515807,7.017737655658194,50.64791350123381,82.46611593886878,0.0,10,1,281,0,52.76571218014175
2019-10-09,52.95174792496787,11.348697177440872,57.654374943750156,81.84739574505635,0.0,10,2,282,0,42.62903985152696
2019-10-10,46.68196653134627,11.77041951334372,64.77720295302075,81.83483934684305,0.0,10,3,283,0,47.849369685092896
2019-10-11,44.5673644758893,5.428707111931976,52.45498681794313,79.4575159895081,0.0,10,4,284,0,65.57744235185513
2019-10-12,46.64969782183793,-6.277073896659491,47.44812828485716,77.95090113979687,0.0,10,5,285,1,53.34353487042424
2019-10-13,,8.990900344307658,32.953780418228845,74.48346814442331,0.0,10,6,286,1,
2019-10-14,,3.711145860453982,49.16866474278506,72.91334094045395,0.0,10,0,287,0,
2019-10-15,47.89114406788582,2.984041406920667,58.234231845623114,73.45548685675215,0.0,10,1,288,0,64.61588067338738
2019-10-16,51.88830952283185,4.253705347259292,59.4563342756763,74.38306261248357,0.0,10,2,289,0,50.21960974060375
2019-10-17,,4.173971794733353,55.043650657184095,70.70525009186659,0.0,10,3,290,0,
2019-10-18,69.72994661858574,7.4198626722316625,44.5870090503776,70.89556418118485,0.0,10,4,291,0,60.50213599445871
2019-10-19,58.55592603529581,0.9781702637427312,30.231784310524095,72.47760587376987,0.0,10,5,292,1,80.82187478391467
2019-10-20,46.2680153270308,2.500990018197889,45.04784901995265,72.5279011933289,0.0,10,6,293,1,44.38369968595466
2019-10-21,96.56590739591701,6.8455298511851055,46.956551289460485,71.63392884210685,0.0,10,0,294,0,78.7722421463557
2019-10-22,69.75476283023427,7.770991222111484,46.87071032809986,71.22791010990508,0.0,10,1,295,0,74.32503211604448
2019-10-23,66.53816770089598,7.917066502464146,56.18556356977925,70.58498789445538,0.0,10,2,296,0,67.37460170495044
2019-10-24,69.61686612444066,3.725765909512159,69.85676411014839,69.7822773815165,0.0,10,3,297,0,72.00033034971781
2019-10-25,44.749214553969196,3.2506337364517535,51.23529201841093,70.64081056293037,0.0,10,4,298,0,53.59758814270162
2019-10-26,50.901350316058625,4.768175675856224,47.832682108435385,75.72414649025475,0.0,10,5,299,1,44.72702323316665
2019-10-27,51.56961812857714,7.114411064814642,47.407781869959074,74.45053933193164,1.0,10,6,300,1,72.23232198079884
2019-10-28,50.30503912674102,10.961969063034001,51.24384766907714,74.09172710001219,0.0,10,0,301,0,64.1489494476098
2019-10-29,69.74033759064588,0.47796824579452135,41.71706239651601,74.28374486626112,0.0,10,1,302,0,82.40773582612327
2019-10-30,62.623669518180726,6.076801079974429,51.20198558746055,73.19484875423147,0.0,10,2,303,0,58.553259771622265
2019-10-31,73.76701491290181,2.863589099760749,54.508123363318,75.73157792356676,0.0,10,3,304,0,75.80214588618298
2019-11-01,60.406348182879015,2.0314266469955795,52.09686063574488,71.20322828077555,0.0,11,4,305,0,64.25812835036221
2019-11-02,50.91206116646865,10.019410561897402,54.575419340047816,70.58094852597942,0.0,11,5,306,1,66.91846907854313
2019-11-03,67.18706184953882,8.886617350585093,54.33747609348535,72.68852857232038,0.0,11,6,307,1,78.63342461297336
2019-11-04,69.18892414602087,8.739024463324617,32.28103317753556,72.46591352692708,0.0,11,0,308,0,70.36275493179575
2019-11-05,,10.295518123705858,56.368701583954035,71.20093993288015,0.0,11,1,309,0,
2019-11-06,90.86682795382201,6.2386950101653715,43.28985154337546,72.52240644511367,1.0,11,2,310,0,101.4033984385523
2019-11-07,72.41783179623111,6.529001565889005,39.04160836996042,74.70897259365229,0.0,11,3,311,0,76.25235659426316
2019-11-08,58.25400569964092,14.536775527547574,38.95548172145004,75.39479485439979,0.0,11,4,312,0,54.69343357583722
2019-11-09,39.764561673306844,7.396101985869614,54.33541610472529,74.02261439205404,0.0,11,5,313,1,51.90061455398174
2019-11-10,38.585711386380574,10.50095857310063,47.77425072775147,75.23389031075482,0.0,11,6,314,1,31.899062485941165
2019-11-11,70.93268903559274,8.47792221963088,33.18031216014589,74.6680971946675,0.0,11,0,315,0,80.20641299962536
2019-11-12,81.2493069538534,3.080637282586313,54.78037815192283,76.42506609872177,0.0,11,1,316,0,62.16239742490585
